databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	player	cost	mu	keywords	stat	text	flavor	rarity	number
52bb55a9-1bf4-404b-be3b-0da2477a4421	Inside Job	netrunner-1996/core-set/Netrunner1996-CoreSet-InsideJob.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	2	0		0	Make a run. You automatically pass the first piece of ice you encounter during that run.		Uncommon	
e5b4e202-e379-4386-8792-059f1aecc7b5	Jack 'n' Joe	netrunner-1996/core-set/Netrunner1996-CoreSet-JackNJoe.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Draw three cards.		Common	
a528953e-b0d8-4fa7-a016-e4f72c569afa	Kilroy Was Here	netrunner-1996/core-set/Netrunner1996-CoreSet-KilroyWasHere.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0	Sabotage	0	Make a run on R&D  you may trash, at no cost, any cards you access that were stored in R&D, even if the cards cannot normally be trashed.		Uncommon	
08d10bb4-053d-4c7c-89a4-73fbd53b985c	Livewire's Contacts	netrunner-1996/core-set/Netrunner1996-CoreSet-LivewiresContacts.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Gain [3].		Common	
3fdc9c8f-9656-4740-9d1f-7f3d27ea0feb	Lucidrine Booster Drug	netrunner-1996/core-set/Netrunner1996-CoreSet-LucidrineBoosterDrug.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Make a run, and gain [9], which you may use only during that run. After that run is completed, suffer 1 brain damage  this damage cannot be prevented. Then, return to the bank any of the [9] not spent.		Uncommon	
be8a55e8-a029-46af-a3ec-b976414bd614	Mantis, Fixer-at-Large	netrunner-1996/core-set/Netrunner1996-CoreSet-MantisFixerAtLarge.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	3	0		0	Search your stack for a card, and bring it into your hand. Reshuffle your stack afterwards.		Common	
facbc33b-e8e8-4179-a63b-956e57d5efd2	misc.for-sale	netrunner-1996/core-set/Netrunner1996-CoreSet-MiscForSale.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0	BBS	0	Trash any number of your installed cards. Gain [3] for each card trashed in this way.		Rare	
838d533c-cf90-4802-ac43-18ccfb2ce2dc	MIT West Tier	netrunner-1996/core-set/Netrunner1996-CoreSet-MITWestTier.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	3	0		0	Shuffle your hand, trash, and stack together, and then draw five cards. When you play MIT West Tier, remove it from the game instead of trashing it.		Rare	
74571bf9-6a2e-4ad1-ba91-ec438df2da94	Open-Ended Mileage Program	netrunner-1996/core-set/Netrunner1996-CoreSet-OpenEndedMileageProgram.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Remove a tag, at no cost. You may pay [1] when you play Open-Ended(R) Mileage Program to take it back into your hand instead of trashing it.		Common	
93f3a0e9-ab58-4368-bc46-cda8a4da0442	Organ Donor	netrunner-1996/core-set/Netrunner1996-CoreSet-OrganDonor.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Trash up to five cards from your hand. Gain [2] for each card trashed in this way.		Rare	
bc02cdad-d027-4ac6-b609-13bcbd491bb4	Playful AI	netrunner-1996/core-set/Netrunner1996-CoreSet-PlayfulAI.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	1	0	AI-Random	0	Roll a die. On a 1, 2, or 3, gain that many bits, set aside that many dice to roll again, or choose some combination thereof. Repeat until you have rolled all the dice you set aside.		Rare	
29ee9d56-931c-441e-a28d-e64980c9989c	Priority Wreck	netrunner-1996/core-set/Netrunner1996-CoreSet-PriorityWreck.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0	Sabotage	0	Make a run on HQ. If run is successful, do not access cards from HQ  instead, pay any number of bits to force the Corp to lose that many bits.		Rare	
d04a4b25-f9b6-4e20-aee1-a36d77b9bda1	Private LDL Access	netrunner-1996/core-set/Netrunner1996-CoreSet-PrivateLDLAccess.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Make a run on HQ. If run is successful, do not access cards from HQ  instead, treat run as a successful run on R&D.		Uncommon	
40ff2e9a-2b2a-45bc-aeb5-8cc8ece908f3	Romp through HQ	netrunner-1996/core-set/Netrunner1996-CoreSet-RompThroughHQ.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	2	0	Sabotage	0	Make a run on HQ  you may trash, at no cost, any cards you access that were stored in HQ, even if the cards cannot normally be trashed.		Uncommon	
d40fe4d6-0d96-4141-b68b-b387fa1738f5	Score!	netrunner-1996/core-set/Netrunner1996-CoreSet-Score.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	5	0		0	Gain [9]		Common	
29d3428b-f7db-419e-84c3-90ab4665e254	Security Code WORM Chip	netrunner-1996/core-set/Netrunner1996-CoreSet-SecurityCodeWORMChip.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0	Sabotage	0	Play only if you made a successful run on HQ this turn. Trash a piece of unrezzed ice.		Uncommon	
869c0410-be3a-4195-b5de-8303db32a7bb	Sneak Preview	netrunner-1996/core-set/Netrunner1996-CoreSet-SneakPreview.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	3	0		0	Choose a program from your trash or search your stack for a program. Install that program, at no cost. Shuffle your stack afterwards. At the end of the turn, take the program into your hand.		Rare	
f9620ff6-046a-46e0-b502-5807f6de60c7	Social Engineering	netrunner-1996/core-set/Netrunner1996-CoreSet-SocialEngineering.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	1	0		0	Hide at least 2 from your pool in your hand  the Corp then guesses how many bits you hid. If the Corp guesses correctly, lose that many bits. Otherwise, choose a data fort and a piece of ice on that fort. Then make a run on that fort, during which you automatically pass that piece of ice.		Uncommon	
ba6d39a8-aa9b-46c8-8082-5a9b0549d3f7	Stumble through Wilderspace	netrunner-1996/core-set/Netrunner1996-CoreSet-StumbleThroughWilderspace.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	2	0		0	Make a run. You have +9 link for every trace attempt made during that run.		Rare	
ef6a4208-2063-430e-a2ce-1868eb839de2	Synchronized Attack on HQ	netrunner-1996/core-set/Netrunner1996-CoreSet-SynchronizedAttackOnHQ.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	4	0		0	Play only if you made a successful run on HQ this turn. The Corp discards all cards. The Corp can retain cards by paying [2] for each card not discarded.		Rare	
db61fb5f-95fa-497b-be47-4677abc3a210	Temple Microcode Outlet	netrunner-1996/core-set/Netrunner1996-CoreSet-TempleMicrocodeOutlet.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	1	0	BBS	0	Search your stack for a program. Show that program to the Corp, and then bring it into your hand. Reshuffle your stack afterwards.		Common	
c241c38c-7327-4ec7-aa98-5b55a247fbb1	Terrorist Reprisal	netrunner-1996/core-set/Netrunner1996-CoreSet-TerroristReprisal.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	2	0		0	Play only if the Corp scored any Black Ops agendas during its last turn. The Corp discards five cards at random.		Rare	
db9a0a51-c3f1-41ac-b1cd-e564f63eced8	Total Genetic Retrofit	netrunner-1996/core-set/Netrunner1996-CoreSet-TotalGeneticRetrofit.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	3	0		0	Remove all tags, at no cost, and automatically avoid receiving your next tag.		Rare	
dc76935a-1c14-45d7-9bae-154848ef56a4	Valu-Pak Software Bundle	netrunner-1996/core-set/Netrunner1996-CoreSet-ValuPakSoftwareBundle.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0		0	Gain up to five consecutive actions, which you may use only to install programs, and gain [1]. If you do not spend the bit during these actions, return it to the bank afterwards.		Uncommon	
9963d2e9-98bd-4712-bf82-542e51a156c5	Weather-to-Finance Pipe	netrunner-1996/core-set/Netrunner1996-CoreSet-WeatherToFinancePipe.jpg	default	Prep	Core Set	Core Set	playerNDeck	runner	0	0	Sabotage	0	Make a run on HQ. If run is successful, do not access cards from HQ  instead, the Corp loses [4].		Uncommon	
3b7a8012-9bec-4197-ace4-45aa79286a63	Access Through Alpha	netrunner-1996/core-set/Netrunner1996-CoreSet-AccessThroughAlpha.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	9	0	Base Link	0	[1]: Base link 9. Use only one base link card for each trace attempt made against you.		Rare	
aaa0d8a1-2817-429c-ad3d-2b2ef1f3763d	Access to Arasaka	netrunner-1996/core-set/Netrunner1996-CoreSet-AccessToArasaka.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	2	0	Base Link	0	[2]: Base link 4. [2]: +1 link. Use only one base link card for each trace attempt made against you.		Vital	
51fd32b7-cf74-4ce1-8dac-30980c038c5c	Access to Kiribati	netrunner-1996/core-set/Netrunner1996-CoreSet-AccessToKiribati.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	1	0	Base Link	0	[1]: Base link 1. [1]: +1 link. Use only one base link card for each trace attempt made against you.		Vital	
f4578b74-0574-46bf-a4ea-90802d1fc496	Arasaka Portable Prototype	netrunner-1996/core-set/Netrunner1996-CoreSet-ArasakaPortablePrototype.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	11	0	Deck	0	Provides +3 MU. Installing Arasaka Portable Prototype costs 1 agenda point, in addition to the normal cost. Put [3] from the bank on Arasaka Portable Prototype when it is installed. Use these bits only to pay for using icebreakers during runs. If you use any of these bits replace them at the start of your next turn.		Rare	
8934fae5-bb11-4434-8e50-7bd8f23372a1	'Armadillo' Armored Road Home	netrunner-1996/core-set/Netrunner1996-CoreSet-ArmadilloArmoredRoadHome.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	2	0	Vehicle	0	Put [2] from the bank on Armored Road Home when it is installed. Use these bits only to pay for removing tags. If you use any of these bits, replace them at the start of your next turn. [T]: Prevent up to 3 meat damage.		Uncommon	
5ef3a7cc-7d0f-4696-9dbf-a79967e2c2bb	Armored Fridge	netrunner-1996/core-set/Netrunner1996-CoreSet-ArmoredFridge.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	3	0		0	Put seven Ablative counters on Armored Fridge when it is installed. When the last Ablative counter has been removed, trash Armored Fridge. Ablative counter: Prevent 1 meat damage.		Uncommon	
11a5fc1c-c7bf-4b14-840f-62cbd4b62b98	Artemis 2020	netrunner-1996/core-set/Netrunner1996-CoreSet-Artemis2020.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	10	0	Deck	0	Provides +2 MU. Put [2] from the bank on Artemis 2020 when it is installed. Use these bits only to pay for using icebreakers during runs. If you use any of these bits, replace them at the start of your next turn. Only one deck can be in play at a time. Trash any older decks.		Uncommon	
500cf458-a312-465b-b5b7-75701a20a916	Aujourd'Oui	netrunner-1996/core-set/Netrunner1996-CoreSet-AujourdOui.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	BBS	0	A: Look at the top five cards of your stack. You may bring any program cards among them into your hand. Pay [1] for each card taken in this way, and show those cards to the Corp. Shuffle your stack.		Rare	
601ed15d-e59d-4aca-ab1e-4022754a71e6	Back Door to Hilliard	netrunner-1996/core-set/Netrunner1996-CoreSet-BackDoorToHilliard.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Base Link	0	[0]: Base link 2. [3]: +1 link. Use only one base link card for each trace attempt made against you.		Common	
f8cbcb47-414b-430a-b7a0-8d0778770245	Back Door to Orbital Air	netrunner-1996/core-set/Netrunner1996-CoreSet-BackDoorToOrbitalAir.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Base Link	0	[1]: Base link 2. [2]: +1 link. Use only one base link card for each trace attempt made against you.		Vital	
0a7fe224-b4b1-4f4f-b33d-2c75fa2bf52b	Bodyweight(tm) Data Creche	netrunner-1996/core-set/Netrunner1996-CoreSet-BodyweightTmDataCreche.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	3	0	Deck	0	Provides +1 MU. Once per turn, right after making a successful run, you can choose to make another run without taking an action to do so. Only one deck can be in play at a time. Trash any older decks.		Rare	
28389d71-da54-4cbd-ae99-ed028b37d066	Broker	netrunner-1996/core-set/Netrunner1996-CoreSet-Broker.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	3	0	Connection	0	Each of your turns, you may take only one action to use Broker. A: Put [3] from the bank on Broker. A: Take all the bits from Broker.		Common	
7eff5be7-7e40-4839-bbc1-ddb445ed77d0	Code Viral Cache	netrunner-1996/core-set/Netrunner1996-CoreSet-CodeViralCache.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	1	0		0	Play only if you made a successful run on HQ this turn. If the Corp forgoes actions to lose Virus counters, two counters of your choice are not removed. The Corp may trash Viral Cache by taking an action to pay [5]. This trashing cannot be prevented.		Rare	
d987f2d1-be86-4953-a7f1-fab85aa19bd5	Corolla Speed Chip	netrunner-1996/core-set/Netrunner1996-CoreSet-CorollaSpeedChip.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	1	0	Chip	0	Put [1] from the bank on Corolla Speed Chip when it is installed. Use this bit only to pay for using killers during runs. If you use the bit, replace it at the start of your next turn.		Common	
bb9848b3-3c32-4070-a6a4-3c7304440ff9	Corporate Ally	netrunner-1996/core-set/Netrunner1996-CoreSet-CorporateAlly.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	3	0	Connection-Unique	0	Installing Corporate Ally costs 1 agenda point, in addition to the normal cost. The difficulty of all agendas is +1. Only one unique card of a particular name can be in play at a time. If for some reason more than one is in play, trash all but one.		Rare	
365fea7b-d400-49a2-8de8-666732a17e4e	Crash Everett, Inventive Fixer	netrunner-1996/core-set/Netrunner1996-CoreSet-CrashEverettInventiveFixer.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	2	0	Connection-Unique	0	Whenever you draw one or more cards from your stack, draw an extra card  then choose one of the cards drawn and either trash it or return it to the top of your stack. Only one unique card of a particular name can be in play at a time. If for some reason more than one is in play, trash all but one.		Common	
6a90deed-22d2-4393-9920-8dac868dfd7c	Danshi's Second ID	netrunner-1996/core-set/Netrunner1996-CoreSet-DanshisSecondID.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0		0	A, [T]: Remove up to three tags, at no cost.		Uncommon	
b14e277e-d681-480e-988f-549e449075e5	Databroker	netrunner-1996/core-set/Netrunner1996-CoreSet-Databroker.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Connection	0	A, [T], 1 agenda point: Gain [10].		Uncommon	
4da5197c-0f42-4f92-b784-d2c905dd048e	Dermatech Bodyplating	netrunner-1996/core-set/Netrunner1996-CoreSet-DermatechBodyplating.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	0	0	Cybernetics	0	Prevents 1 meat damage each turn.		Uncommon	
9b8f4ab9-6432-49e7-b830-7dea049f261a	Diplomatic Immunity	netrunner-1996/core-set/Netrunner1996-CoreSet-DiplomaticImmunity.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	1	0	Unique	0	Prevents all meat damage. The Corp may pay 1 agenda point to cancel this effect until end of turn. Only one unique card of a particular name can be in play at a time. If for some reason more than one is in play, trash all but one.		Rare	
79f9e22a-605e-4a07-868a-8503185d5638	'Drifter' Mobile Environment	netrunner-1996/core-set/Netrunner1996-CoreSet-DrifterMobileEnvironment.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	0	0	Vehicle	0	Put [2] from the bank on Mobile Environment when it is installed. Use these bits only to pay for removing tags. If you use any of these bits, replace them at the start of your next turn.		Uncommon	
b6d1e2f3-2b68-47e1-9ade-7c5ee19d45f4	Fall Guy	netrunner-1996/core-set/Netrunner1996-CoreSet-FallGuy.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0		0	[T]: Avoid receiving a tag.		Vital	
d660828e-99d6-4159-8288-2b4724564370	Field Reporter for Ice and Data	netrunner-1996/core-set/Netrunner1996-CoreSet-FieldReporterForIceAndData.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Position	0	At the end of each of your turns, gain [1] for each piece of ice the Corp rezzed during that turn.		Rare	
a7a78c3d-af6d-481d-9e28-585fe72782cd	Floating Runner BBS	netrunner-1996/core-set/Netrunner1996-CoreSet-FloatingRunnerBBS.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	6	0	BBS-Position	0	Gain [1] at the start of each of your turns.		Uncommon	
a825e4cf-c0d1-4ded-b869-34616657c078	Full Body Conversion	netrunner-1996/core-set/Netrunner1996-CoreSet-FullBodyConversion.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	0	0	Cybernetics	0	Prevents all meat damage. For each [1] the Corp pays when meat damage is done, 1 point of meat damage is not prevented by this card.		Rare	
3ebff079-41c2-4792-9cc5-4c18613de5c5	'Green Knight' Surge Buffers	netrunner-1996/core-set/Netrunner1996-CoreSet-GreenKnightSurgeBuffers.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	0	0		0	Prevents 1 Net damage each turn.		Common	
2bead52f-1b8e-443e-af62-97d3be0fd29c	Hell's Run	netrunner-1996/core-set/Netrunner1996-CoreSet-HellsRun.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0		0	Put [1] from the bank on Hell's Run when it is installed. Use this bit only to pay for increasing your link. If you use the bit, replace it at the start of your next turn.		Uncommon	
c3e963b3-274f-4238-9493-d5be9a213a0c	HQ Interface	netrunner-1996/core-set/Netrunner1996-CoreSet-HQInterface.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	4	0		0	Whenever you access cards from HQ, access an additional card from HQ.		Common	
b592e3c2-d372-4bbd-9e5f-b970346d24eb	Junkyard BBS	netrunner-1996/core-set/Netrunner1996-CoreSet-JunkyardBBS.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	1	0	BBS	0	A, [1]: Bring the top card from your trash into your hand.		Uncommon	
1f445939-e64c-496e-8dce-07ca240b7036	Karl de Veres, Corporate Stooge	netrunner-1996/core-set/Netrunner1996-CoreSet-KarlDeVeresCorporateStooge.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	2	0	Connection-Unique	0	Gain [1] each time you make a successful run. Only one unique card of a particular name can be in play at a time. If for some reason more than one is in play, trash all but one.		Uncommon	
ef706405-0dd1-4a0a-b118-ef02f6d83013	Leland, Corporate Bodyguard	netrunner-1996/core-set/Netrunner1996-CoreSet-LelandCorporateBodyguard.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	2	0		0	[1]: Prevent 1 meat damage. [T]: Avoid receiving a tag.		Common	
61e76bea-0bd4-4cc8-9014-ea4cb2ea73bc	Lifesaver Nanosurgeons	netrunner-1996/core-set/Netrunner1996-CoreSet-LifesaverNanosurgeons.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	1	0	Cybernetics	0	A: Draw two cards. Use this ability only if you were damaged during any of your last three actions. [T]: Prevent 1 brain damage.		Rare	
40202a4a-74bc-404e-bd64-668e48eb7b99	Loan from Chiba	netrunner-1996/core-set/Netrunner1996-CoreSet-LoanFromChiba.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0		0	Gain [12] when Loan from Chiba is installed. At the start of each of your turns, lose [1]. If Loan from Chiba leaves play, pay [10] or lose the game. You may trash Loan from Chiba at the end of any of your turns.		Uncommon	
4d488f8d-f154-4bbd-a246-9854586eefe6	Microtech Backup Drive	netrunner-1996/core-set/Netrunner1996-CoreSet-MicrotechBackupDrive.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	0	0		0	Whenever one or more installed programs are being sent to the trash at the same time, you may instead choose to put any or all of the programs on top of Microtech Backup Drive in any order you choose. If Backup Drive is removed from play, trash any cards on it. A: Bring the Top card on Backup Drive into your Hand.		Common	
2831bc35-1380-4e0a-9140-06bb74d050c1	Microtech 'Trode Set	netrunner-1996/core-set/Netrunner1996-CoreSet-MicrotechTrodeSet.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	1	0		0	Pay [1], in addition to the normal cost, to break each ice subroutine. Ignore all AP subroutines except those that trace, or that do Net damage. Prevents all but 1 Net damage from each AP subroutine you do not break.		Rare	
eed1a666-4a41-412e-b03c-2d84dd6f5f97	Militech MRAM Chip	netrunner-1996/core-set/Netrunner1996-CoreSet-MilitechMRAMChip.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	2	0	Chip-Cybernetics	0	Hand size +3.		Uncommon	
f338f3a4-14b9-45e8-b4af-432066f4dfa6	MRAM Chip	netrunner-1996/core-set/Netrunner1996-CoreSet-MRAMChip.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	1	0	Chip-Cybernetics	0	Hand size +2.		Uncommon	
80613308-f1c7-4d4f-be61-66c751f4d4ab	N.E.T.O.	netrunner-1996/core-set/Netrunner1996-CoreSet-NETO.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	BBS	0	A: Look at the top four cards of your stack. You may bring any prep or resource cards among them into your hand. Pay [1] for each card taken in this way, and show those cards to the Corp. Shuffle the rest back into your stack.		Rare	
24e545cb-42f6-421e-b5f5-994e46b1eae1	Nasuko Cycle	netrunner-1996/core-set/Netrunner1996-CoreSet-NasukoCycle.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	1	0	Vehicle	0	[3]: Avoid receiving a tag.		Vital	
ade9335b-e7bf-4e28-bf94-2e9b8203bf40	Nomad Allies	netrunner-1996/core-set/Netrunner1996-CoreSet-NomadAllies.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	2	0	Connection	0	A, [1]: Remove a tag, at no cost. [T]: Avoid receiving a tag.		Vital	
88edef5f-5b7a-4203-92de-55c0e11c22ff	Pandora's Deck	netrunner-1996/core-set/Netrunner1996-CoreSet-PandorasDeck.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	6	0	Deck	0	Provides +2 MU. Put [3] from the bank on Pandora's Deck when it is installed. Use these bits only to pay for increasing your link. If you use any of these bits, replace them at the start of your next turn. Only one deck can be in play at a time. Trash any older decks.		Uncommon	
f269c60f-4236-4bc0-8178-a7caea5a02c6	Parraline 5750	netrunner-1996/core-set/Netrunner1996-CoreSet-Parraline5750.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	5	0	Deck	0	Provides +1 MU. Put [1] from the bank on Parraline 5750 when it is installed. Use this bit only to pay for using icebreakers during runs. If you use the bit, replace it at the start of your next turn. Only one deck can be in play at a time. Trash any older decks.		Common	
396a0fdc-69fd-4096-95d7-eae168ecc0ba	PK-6089a	netrunner-1996/core-set/Netrunner1996-CoreSet-PK6089a.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	4	0	Deck	0	Provides +1 MU. Put [3] from the bank on PK-6089a when it is installed. Use these bits only to pay for increasing your link. If you use any of these bits, replace them at the start of your next turn. Only one deck can be in play at a time. Trash any older decks.		Common	
ed15dfd2-9d6d-4db9-ae76-65f773e64d8b	Preying Mantis	netrunner-1996/core-set/Netrunner1996-CoreSet-PreyingMantis.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Connection	0	Each of your turns, you may choose to gain an action. If you do, suffer 1 brain damage at the end of the turn. This damage cannot be prevented.		Rare	
f43237a3-70a5-4d01-bf3e-bf5bdc4d7d8e	Quest for Cattekin	netrunner-1996/core-set/Netrunner1996-CoreSet-QuestForCattekin.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	4	0	Random	0	At the start of each of your turns, roll a die. On a 6, trash Quest for Cattekin, and you gain an action on each of your turns for the remainder of the game. On a 1, suffer 1 brain damage. On a 2, suffer 1 Net damage. Damage from Quest for Cattekin cannot be prevented.		Rare	
8ea7bc23-31f8-4c38-975d-449cfb802ede	R&D Interface	netrunner-1996/core-set/Netrunner1996-CoreSet-RDInterface.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	4	0		0	Whenever you access cards from R&D, access an additional card from R&D.		Common	
920257b1-5285-49db-aaeb-976a84c70c41	Raven Microcyb Eagle	netrunner-1996/core-set/Netrunner1996-CoreSet-RavenMicrocybEagle.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	6	0	Deck	0	Provides +1 MU. Prevents 1 Net damage each turn. Put [1] from the bank on Microcyb Eagle when it is installed. Use this bit only to pay for using icebreakers during runs. If you use the bit, replace it at the start of your next turn. Only one deck can be in play at a time. Trash any older decks.		Common	
e75e20d8-2f25-4dea-9ac1-eb078877bc6a	Raven Microcyb Owl	netrunner-1996/core-set/Netrunner1996-CoreSet-RavenMicrocybOwl.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	11	0	Deck-Stealth	0	Provides +1 MU. Put [3] from the bank on Microcyb Owl when it is installed. Use these bits only to pay for using icebreakers during runs, but not for using noisy icebreakers. If you use any of these bits, replace them at the start of your next turn. Only one deck can be in play at a time. Trash any older decks.		Uncommon	
a5b5935d-c1d9-4652-bf1b-fb9843fa8d06	Record Reconstructor	netrunner-1996/core-set/Netrunner1996-CoreSet-RecordReconstructor.jpg	default	Hardware	Core Set	Core Set	playerNDeck	runner	0	0		0	A: Make a run on the Archives. If run is successful, do not access cards from the Archives  instead, shuffle the face-up pile of the Archives and then put the top two cards from that pile on R&D.		Rare	
9106a632-24e1-4fe7-8d9c-41ed87677dc0	Restrictive Net Zoning	netrunner-1996/core-set/Netrunner1996-CoreSet-RestrictiveNetZoning.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	1	0		0	Choose a data fort when Restrictive Net Zoning is installed. The Corp must pay [2], in addition to the normal cost, to install ice on that fort.		Uncommon	
158fa070-85f8-4bf4-838a-09bbbc31b240	Rigged Investments	netrunner-1996/core-set/Netrunner1996-CoreSet-RiggedInvestments.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	4	0		0	Put [12] from the bank on Rigged Investments when it is installed. At the start of each of your turns, take [1] from Investments. When all the bits have been removed, trash Investments.		Common	
b1c0ac0b-d61d-4ac1-9d52-ddbd6442a790	Ronin Around	netrunner-1996/core-set/Netrunner1996-CoreSet-RoninAround.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	3	0	BBS	0	A: Look at the top five cards of your stack. You may bring any hardware cards among them into your hand. Pay [1] for each card taken in this way, and show those cards to the Corp. Shuffle the rest back into your stack. A, [2]: Expose any card.		Rare	
dae89670-e2ac-4d75-b96a-954eb7f6ee07	Short-Term Contract	netrunner-1996/core-set/Netrunner1996-CoreSet-ShortTermContract.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	1	0	Position	0	Put [12] from the bank on Short-Term Contract when it is installed. When all the bits have been removed, trash Short-Term Contract. A: Take [2] from Short-Term Contract.		Common	
21bce621-0852-416c-b166-7a23b39a4e38	Silicon Saloon Franchise	netrunner-1996/core-set/Netrunner1996-CoreSet-SiliconSaloonFranchise.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	8	0	Position	0	A: Gain [1] and draw one card.		Rare	
f7894852-d27a-45c5-a3fc-50b257a1729a	Smith's Pawnshop	netrunner-1996/core-set/Netrunner1996-CoreSet-SmithsPawnshop.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Connection-Unique	0	At the start of each of your turns, you may trash one of your other installed cards to gain [2]. Only one unique card of a particular name can be in play at a time. If for some reason more than one is in play, trash all but one.		Uncommon	
72b85a2d-8035-4c31-8b5d-1e07bd87e159	Submarine Uplink	netrunner-1996/core-set/Netrunner1996-CoreSet-SubmarineUplink.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	0	0	Base Link	0	[0]: Base link 4. [1]: +1 link. You may use Submarine Uplink only during a run. Using Submarine Uplink forces you to jack out after the current encounter ends. Use only one base link card for each trace attempt made against you.		Uncommon	
a16be754-b364-47db-925b-828be36a7e38	Technician Lover	netrunner-1996/core-set/Netrunner1996-CoreSet-TechnicianLover.jpg	default	Resource	Core Set	Core Set	playerNDeck	runner	2	0		0	A: Look at the top card of R&D.		Uncommon	
